σY,exp_action,expected_cost
"[356.9149624052513, 349.3321734386689, 373.8916131372716, 354.35068779115886, 322.2535653139208, 376.0854207391747, 341.3980555122844]",no_action,0.0
"[341.3980555122844, 343.9188309345923, 322.8066356466527, 381.09142825817815, 361.2317682032917, 377.4827524623376, 336.9025617357921]",no_action,100.0
"[336.9025617357921, 373.87681892719814, 374.5185227540087, 340.7157412767254, 366.91008596449245, 366.9323886671101, 365.50466973494196]",no_action,100.0
"[365.50466973494196, 364.6326237132748, 355.82641188089383, 347.7069197725174, 367.49359946441024, 341.2895393633983, 375.2186390074575]",no_action,0.0
"[375.2186390074575, 365.964559901644, 360.450221669281, 345.93390399063315, 366.89137931477046, 365.8753609882199, 363.8079500902546]",no_action,0.0
"[363.8079500902546, 349.90205293498315, 361.90777882601475, 357.9056731080755, 376.13924756482766, 361.4393389591973, 356.471446353158]",no_action,0.0
"[356.471446353158, 371.19040858331266, 336.71360109239583, 343.7679993224471, 334.1843268356997, 339.7867103610142, 344.3038679841499]",no_action,200.0
"[344.3038679841499, 344.8644522858325, 368.90080238954266, 360.58021509705424, 363.795666973705, 345.6995955295904, 365.78255344544175]",no_action,100.0
"[365.78255344544175, 355.69759779882304, 367.49789950430096, 365.9885475672501, 351.8366299385627, 357.454526483799, 362.6552058596485]",no_action,0.0
"[362.6552058596485, 359.9917111229873, 345.68010932169557, 369.7187996560172, 346.4955069265018, 382.1452043375085, 357.23522840723575]",no_action,0.0
"[357.23522840723575, 348.2743774316356, 346.35116720645516, 358.00995451797826, 365.4043497428423, 381.5915250162991, 354.2573211151894]",no_action,0.0
"[354.2573211151894, 350.56505246754506, 378.7349724451106, 315.50902565901026, 374.9575797297541, 337.4167921397801, 387.8850977488262]",no_action,200.0
"[387.8850977488262, 341.83063155962486, 379.90514708124886, 350.972087471794, 345.9118658487896, 371.43544173750587, 365.01465208308554]",no_action,0.0
"[365.01465208308554, 350.5002124511663, 363.88471990556934, 355.9893584078079, 356.9450099674388, 364.7433893253957, 351.92140792115094]",no_action,0.0
"[351.92140792115094, 331.9571364328959, 334.4521093937921, 373.0749869984195, 370.0770610003934, 346.0092381674022, 344.94166857797455]",no_action,0.0
"[344.94166857797455, 365.7459827544398, 351.4965646025488, 370.2182927917324, 364.66250241225737, 359.2534465422962, 350.7204996505601]",no_action,0.0
"[350.7204996505601, 387.6777100676256, 386.8442644929759, 352.74586722379144, 349.9680753168473, 376.06381667711366, 351.04457869605636]",no_action,0.0
"[351.04457869605636, 371.4024053417134, 350.24310769514506, 347.005583282573, 354.894616997, 366.0401075844763, 356.75761483777643]",no_action,0.0
"[356.75761483777643, 362.09046361681334, 359.94452604150865, 361.03325360623325, 356.9072088551371, 353.7459812637354, 339.11422684857797]",no_action,0.0
"[339.11422684857797, 357.92135741290656, 365.41063179816666, 345.9135893177813, 366.30904363950714, 337.1878338700559, 376.39105419981615]",no_action,0.0
"[376.39105419981615, 354.31591938876727, 352.1266253426277, 372.51491377476003, 334.6817244700347, 349.93781730789794, 359.028638417846]",no_action,0.0
"[359.028638417846, 337.26265582169947, 375.508886630953, 332.0750503667059, 364.63327267571674, 349.14407636478563, 356.4120965301645]",no_action,100.0
"[356.4120965301645, 368.8852841409766, 343.8334066491721, 359.95650465207433, 359.95650465207433, 352.5976917703418, 360.09400757749086]",no_action,0.0
"[360.09400757749086, 349.56603595497285, 342.2335415401451, 333.66755155549674, 369.34588244620517, 363.7494835859834, 357.9834025656368]",no_action,0.0
"[357.9834025656368, 362.67090208692167, 357.3835355808419, 349.5675033236946, 342.84089563457263, 344.34432104474246, 343.28403655229323]",no_action,0.0
"[343.28403655229323, 368.29040890476193, 337.8764100365303, 340.697353153552, 371.94720669569966, 351.4808714609459, 350.1796766032029]",no_action,100.0
"[350.1796766032029, 350.1796766032029, 350.3278589103987, 361.46203108451533, 364.80652730985304, 367.32562312399557, 353.66607764535036]",no_action,0.0
"[353.66607764535036, 384.86595695693245, 377.6072482493352, 364.5468946760947, 361.64576735383986, 361.64576735383986, 338.92029622548085]",no_action,0.0
"[338.92029622548085, 320.26803390126895, 376.3782176238402, 345.3485746916265, 370.1262901412266, 335.03621103513854, 329.1228903951753]",no_action,200.0
"[329.1228903951753, 361.30660894086833, 366.3306428365063, 370.9771112381956, 341.82817787557144, 367.0386120988552, 323.5488049809727]",no_action,200.0
"[323.5488049809727, 399.12249975351546, 318.05684730939396, 375.862018643896, 353.0541864766104, 372.2983016840581, 355.05541820637495]",no_action,0.0
"[355.05541820637495, 356.350600152175, 364.6186140109623, 363.05682307403566, 361.2035336160501, 339.75684946499234, 368.92244669707213]",no_action,0.0
"[368.92244669707213, 322.2852745765318, 385.0006306973207, 358.17674583126177, 360.2472532203101, 359.4086553519818, 344.6499794658521]",no_action,0.0
"[344.6499794658521, 362.960028375905, 348.77520330549015, 358.0684264726065, 367.01328055476864, 341.7537785060988, 364.6906125699305]",no_action,0.0
"[364.6906125699305, 345.54166716846504, 386.7105867453266, 347.8767465171479, 349.92619791135814, 377.21267307204056, 377.21267307204056]",no_action,0.0
"[377.21267307204056, 351.63747368745493, 361.8891401158734, 361.3513472359077, 353.86018265411576, 367.12205683312743, 360.0265453441863]",no_action,0.0
"[360.0265453441863, 331.60164836181497, 298.0940524356538, 353.3007971283625, 354.1124496208901, 362.45744892292606, 357.59182019309077]",no_action,400.0
"[357.59182019309077, 358.78162639536833, 341.447215260121, 336.3121280287688, 358.10869968481785, 355.31168774753826, 365.88124334651707]",no_action,0.0
"[365.88124334651707, 354.89782908471165, 363.52836322943404, 367.2313636157611, 338.5303478285539, 358.59214449580617, 345.8305186290468]",no_action,0.0
"[345.8305186290468, 337.43177530908594, 330.50647659953614, 345.4284640808389, 355.6408559151773, 360.1948595072273, 346.8382594077692]",no_action,0.0
"[346.8382594077692, 364.7738574754175, 308.1084718122811, 377.1756985739458, 330.76671344608735, 322.8505800908289, 332.9428546513021]",no_action,1400.0
"[332.9428546513021, 377.5556197594943, 347.54567457386344, 357.6048544006312, 338.44225361121363, 363.0527957216823, 363.0527957216823]",no_action,100.0
"[363.0527957216823, 356.4340673407364, 363.34087668194564, 360.81532120066515, 360.81532120066515, 364.152688225527, 351.3687645904534]",no_action,0.0
"[351.3687645904534, 360.23133284126374, 357.9868986428706, 352.3897325968845, 363.30954521404095, 347.9707707347253, 366.22556969792413]",no_action,0.0
"[366.22556969792413, 347.1514183309901, 349.9707726003672, 333.1938684452835, 348.2126866285279, 358.0643823589761, 352.1781234218326]",no_action,0.0
"[352.1781234218326, 367.6545655202863, 356.69274470691977, 359.2013786793892, 377.7964079221928, 331.18484557468, 370.3727845401828]",no_action,0.0
"[370.3727845401828, 370.4644476563145, 361.9941063004727, 356.5985030856583, 364.3271453668921, 365.2562637356968, 362.262228372705]",no_action,0.0
"[362.262228372705, 365.17055449368473, 362.23786566865795, 361.07425421187605, 355.25806877675404, 353.79055951361534, 364.25087379785344]",no_action,0.0
"[364.25087379785344, 335.7414332368458, 360.41320708643894, 376.4564376870215, 357.3636454201256, 355.0362506889086, 369.8770139964042]",no_action,0.0
"[369.8770139964042, 354.4581369550539, 353.0317868818305, 356.46620438118134, 351.24908903017, 372.34426773600296, 343.9719624025272]",no_action,0.0
"[343.9719624025272, 353.2367936233197, 368.7548435513341, 345.0496433697975, 367.56269128859844, 336.62607186782645, 363.4679332645649]",no_action,0.0
"[363.4679332645649, 342.8437834970765, 349.04229108425073, 370.48266759370074, 349.92352337383323, 365.4258765414063, 353.88535120045964]",no_action,0.0
"[353.88535120045964, 363.9804065868276, 359.62321460294413, 359.5992412818048, 349.73045102989664, 364.08224404271704, 359.1311086400742]",no_action,0.0
"[359.1311086400742, 358.21775196276786, 360.82137577804673, 351.17803423836887, 365.04698642866055, 347.70464767436243, 368.2423656763558]",no_action,0.0
"[368.2423656763558, 349.76925882814294, 352.1799401138969, 356.99648767047984, 373.76174425706853, 362.4718894406816, 353.5992646174643]",no_action,0.0
"[353.5992646174643, 374.3359062547149, 359.2990051912406, 363.43669438100494, 346.9687487073658, 356.43825788991927, 364.9833478456471]",no_action,0.0
"[364.9833478456471, 362.31693468972816, 365.0502373973559, 370.36702596776666, 335.7532671337024, 334.081428880361, 317.4545457328387]",no_action,200.0
"[317.4545457328387, 357.2022785458443, 326.67991507043763, 364.55184115154617, 358.7092391754801, 345.7666080815135, 341.379032032766]",no_action,300.0
"[341.379032032766, 358.95733128397006, 351.6568612955634, 369.31905124366654, 380.870402177028, 363.84884859818993, 357.7474483555249]",no_action,0.0
"[357.7474483555249, 369.0491166998825, 349.8537500635079, 351.13194388533435, 366.40091657981736, 357.6166407749703, 360.33424770311956]",no_action,0.0
"[360.33424770311956, 369.8162753993107, 357.9660634792897, 360.7656907731634, 356.34270666850176, 365.64548945125637, 362.2449079006414]",no_action,0.0
"[362.2449079006414, 353.89071877159245, 343.81613149569785, 343.7808641607107, 354.07558835315785, 344.29862636784145, 342.08707644287415]",no_action,0.0
"[342.08707644287415, 349.1438269181482, 350.9012038344895, 372.72710876816814, 363.0717411933812, 365.4111050552991, 344.493242809209]",no_action,0.0
"[344.493242809209, 359.7973857089697, 352.0097091725133, 356.1707898923603, 368.8467309515678, 345.27136519571206, 363.9448271851531]",no_action,0.0
"[363.9448271851531, 359.7410617816092, 348.84301758216765, 348.84301758216765, 357.76542616909853, 353.8944435682324, 355.95533111853166]",no_action,0.0
"[355.95533111853166, 392.9955101527913, 291.6654309002796, 278.8532331072276, 300.9139182247797, 360.22143999668333, 346.84743588107625]",increase_resistance,3400.0
"[346.84743588107625, 349.91082100851344, 327.0036605927083, 342.3406713593483, 374.7021803234937, 373.90023459136194, 364.2351743775707]",no_action,100.0
"[364.2351743775707, 338.91362172566676, 373.97110428829404, 362.20035480956125, 365.63623413874103, 356.9453769762499, 342.54544365927404]",no_action,0.0
"[342.54544365927404, 349.759173110971, 363.13105389623956, 337.8988675991652, 346.3932770677077, 374.06573423223836, 364.08788216254993]",no_action,0.0
"[364.08788216254993, 364.08170728272546, 345.1720953995857, 356.2690315306909, 347.5447615705684, 358.99361339363986, 349.89683497009815]",no_action,0.0
"[349.89683497009815, 361.8586301540595, 364.1016194445841, 355.5130986884889, 342.28207640683337, 333.57926031334915, 378.85413649210415]",no_action,0.0
"[378.85413649210415, 335.45703801157555, 370.8659408346104, 375.90310269881763, 336.97645161831235, 353.224027153391, 366.78708387082924]",no_action,100.0
"[366.78708387082924, 373.0134516245342, 354.2610129442819, 348.0923705517238, 361.5155533474283, 326.72393155819543, 354.29072909242404]",no_action,100.0
"[354.29072909242404, 364.164086258893, 363.1384667342632, 353.9465347613155, 359.6285303276114, 367.52760804949025, 355.4588764870373]",no_action,0.0
"[355.4588764870373, 360.1903280743241, 358.17620398940886, 360.2378376262561, 363.66874162628187, 346.2517226625116, 321.57280696025396]",no_action,100.0
"[321.57280696025396, 383.60077850154136, 344.8407746069727, 367.22667620133547, 362.77404740649877, 353.87930949988686, 363.7244616295129]",no_action,100.0
"[363.7244616295129, 361.69945548027545, 359.89882577710756, 346.15136766566974, 371.9406509621058, 344.69722849240856, 349.9821266692079]",no_action,0.0
"[349.9821266692079, 349.20785399722143, 351.13305146047287, 371.93727072083266, 351.25454428425076, 374.4207599248605, 353.0751279474366]",no_action,0.0
"[353.0751279474366, 364.9777946460332, 365.66914758808724, 375.30214338159766, 381.4211495469499, 340.5529874539204, 367.09600009442113]",no_action,100.0
"[367.09600009442113, 352.27824560701544, 366.5265001477431, 361.9485379615404, 365.22822944047994, 359.97200272128873, 359.61369139584826]",no_action,0.0
"[359.61369139584826, 375.90818713920817, 332.8445780864078, 341.59176050465004, 361.6534810864638, 356.6936920169733, 341.3042514085572]",no_action,0.0
"[341.3042514085572, 366.19493952332675, 320.1632005150081, 330.9986212766121, 396.09641287064517, 374.17690644484816, 374.17690644484816]",no_action,0.0
"[374.17690644484816, 355.61832879633096, 363.60562281335245, 328.5819832647117, 349.7790188844952, 373.4047876263453, 373.4047876263453]",no_action,0.0
"[373.4047876263453, 364.6682594985514, 350.3666382090298, 345.51651120640065, 349.9934213338677, 369.6471120638809, 378.1776045620109]",no_action,0.0
"[378.1776045620109, 378.1776045620109, 361.6305997058599, 361.6305997058599, 345.63241877880085, 344.3185348384799, 374.9621018229051]",no_action,0.0
"[374.9621018229051, 345.60605264148955, 363.3819135199951, 363.3819135199951, 343.1860308290288, 371.62570717602125, 351.20738068388533]",no_action,0.0
"[351.20738068388533, 346.8393082942546, 364.27649159607614, 354.8451842251764, 352.371226681655, 353.14245123923604, 351.99333793630615]",no_action,0.0
"[351.99333793630615, 343.4872992732526, 333.35979151072087, 370.39371827425464, 369.8808155940409, 354.2180793935923, 354.2180793935923]",no_action,200.0
"[354.2180793935923, 354.2180793935923, 355.99450387544505, 353.8576036696333, 366.17221557367225, 357.4532436195083, 357.4532436195083]",no_action,0.0
"[357.4532436195083, 348.25408395256295, 352.0447795437515, 350.09821039321287, 334.07831960121143, 361.83949733783356, 339.5334541832338]",no_action,300.0
"[339.5334541832338, 377.3681597952708, 384.10449706865916, 369.91413916387484, 367.70019245390523, 348.1329047025376, 349.99706653519445]",no_action,0.0
"[349.99706653519445, 360.43780802891706, 355.71688737371466, 366.894235856611, 378.2778726137276, 383.2229503545314, 383.2229503545314]",no_action,0.0
"[383.2229503545314, 340.06601476009735, 327.1046303484485, 318.68118917638856, 365.88210083982267, 365.0996694519337, 365.0996694519337]",no_action,200.0
"[365.0996694519337, 365.2230154426657, 349.93940845442404, 375.6948467994464, 350.80644858639596, 362.91204760289224, 373.6704209429351]",no_action,0.0
"[373.6704209429351, 383.7553106113659, 367.95566987113017, 357.50617770900715, 349.95585924297427, 341.8211395333402, 347.75372085944304]",no_action,0.0
"[347.75372085944304, 374.90030366980386, 381.7405111164876, 351.096241825908, 332.81396637360285, 360.6891578484531, 364.0997346410147]",no_action,0.0
"[364.0997346410147, 364.0997346410147, 350.310904738012, 367.0300041769764, 391.44360346664115, 355.92728807056767, 356.11970370301685]",no_action,0.0
"[356.11970370301685, 353.8416758419523, 361.94644707566067, 361.94644707566067, 344.1852579100469, 359.11977827652544, 361.7834217906486]",no_action,0.0
"[361.7834217906486, 357.5022672824734, 326.94803374983127, 355.6593482458619, 358.48479930966494, 376.4269086611562, 373.7815036077149]",no_action,0.0
"[373.7815036077149, 371.55548870393153, 361.89546423353363, 354.15518565419626, 378.3676036165887, 336.12011083034844, 344.15659179418816]",no_action,0.0
"[344.15659179418816, 377.9697022581152, 349.5331483759083, 394.0745478369747, 369.6812695893811, 361.6480277779664, 350.7936950927919]",no_action,0.0
"[350.7936950927919, 365.15574378549854, 363.9414067949678, 360.5149984329036, 357.4996336216493, 356.1320658960608, 362.11700651948524]",no_action,0.0
"[362.11700651948524, 350.5220496914314, 353.03694086896905, 336.5553410668732, 376.2844130223157, 358.6891636588482, 356.1247131799278]",no_action,0.0
"[356.1247131799278, 356.1247131799278, 371.0467001742826, 359.0577765562688, 368.7434631667706, 368.7434631667706, 348.9804123952158]",no_action,0.0
"[348.9804123952158, 349.684837719657, 367.5284155561034, 351.7902114419266, 359.4326340284191, 377.45698323810325, 367.0903159956454]",no_action,0.0
"[367.0903159956454, 368.3807322058672, 349.79288725376256, 362.7220953594554, 362.7220953594554, 350.43599568782474, 347.7928100338703]",no_action,0.0
"[347.7928100338703, 356.563583541064, 363.75099594455276, 351.7151851062375, 358.5850731459152, 345.193416756212, 367.09734234227255]",no_action,0.0
"[367.09734234227255, 346.31232998261976, 342.6054857775091, 370.52882004628003, 370.52882004628003, 335.6559726673538, 380.2335681775007]",no_action,100.0
"[380.2335681775007, 342.5283315795562, 358.5138346277576, 363.93590134427893, 351.6200781347468, 371.35019470668874, 304.20171113053146]",no_action,300.0
"[304.20171113053146, 376.328324504025, 315.09855016895676, 357.43646529434307, 370.5349972533771, 371.5588872975204, 371.9175889267698]",no_action,500.0
"[371.9175889267698, 336.7472692974633, 366.3933817115224, 324.9468756117407, 365.67401785347585, 351.54141230875155, 363.78360175338]",no_action,0.0
"[363.78360175338, 363.78360175338, 362.1611881474264, 353.0016989007075, 353.0016989007075, 335.07430855968266, 377.1204201898019]",no_action,0.0
"[377.1204201898019, 375.0699850787575, 355.51631606973257, 370.63792045807537, 362.78116360925617, 373.5380978837423, 354.3920154285905]",no_action,0.0
"[354.3920154285905, 356.96812453646515, 380.4230876619034, 380.4230876619034, 378.68823577269467, 355.0535310776627, 355.5000128676868]",no_action,0.0
"[355.5000128676868, 362.2762255711357, 364.0104389823582, 367.132412225629, 369.8000920611241, 369.8000920611241, 334.9282461343225]",no_action,100.0
"[334.9282461343225, 376.28806301591277, 381.9210800997515, 377.7417575639085, 342.5876669701578, 370.6477021203155, 369.43478177024593]",no_action,0.0
"[369.43478177024593, 359.0900384381003, 328.2196372164845, 393.61918365500986, 354.54519278810756, 336.5128870589409, 346.8559278748114]",no_action,100.0
"[346.8559278748114, 357.1391827179255, 351.39336741360256, 351.27374924726735, 358.0988484304273, 353.25402882626764, 360.14621723977297]",no_action,0.0
"[360.14621723977297, 346.3814132876021, 358.835977420995, 352.7229917004014, 358.1293729533284, 347.3093139856933, 326.56559105335003]",no_action,100.0
"[326.56559105335003, 384.97366318360235, 334.507446980121, 364.84440308021493, 363.60582152511824, 358.2654653295718, 373.68691363965206]",no_action,0.0
"[373.68691363965206, 359.3957288821688, 362.5490767267923, 362.5490767267923, 331.0647688786677, 344.2745384060333, 368.40824543521677]",no_action,0.0
"[368.40824543521677, 345.93342575210767, 374.48898807427634, 374.48898807427634, 374.1842140954509, 374.1842140954509, 340.25300343588367]",no_action,0.0
"[340.25300343588367, 360.53487310044227, 362.4276903707204, 345.91504910855843, 364.01773260801957, 338.5185701795004, 317.6872451458147]",no_action,300.0
"[317.6872451458147, 317.6872451458147, 317.6872451458147, 382.2954707543632, 357.5478985529688, 353.8676671878679, 367.97694159041504]",no_action,1000.0
"[367.97694159041504, 369.49606153891983, 338.44806979468416, 348.84668630964956, 375.64546352797026, 378.3849416740492, 346.822718697252]",no_action,0.0
"[346.822718697252, 353.00053846978966, 335.8328117394764, 384.974856351304, 366.389671333787, 342.9791231044194, 367.17589359295295]",no_action,100.0
"[367.17589359295295, 367.17589359295295, 359.70772827886606, 360.0666357748641, 345.2203907812372, 359.14660643796213, 325.0784147114808]",no_action,0.0
"[325.0784147114808, 335.57788681420647, 350.1425734336257, 382.90135985892897, 327.6200035543629, 340.7798851088409, 366.60059954259077]",no_action,100.0
"[366.60059954259077, 345.99767572775767, 345.20407547153917, 356.19218953478867, 363.8754652554932, 345.3319981148945, 350.1600357016917]",no_action,0.0
"[350.1600357016917, 361.2485107800833, 361.2485107800833, 343.48740044025163, 341.49392258630917, 359.2428504999137, 375.9821999672431]",no_action,0.0
"[375.9821999672431, 368.48756327499206, 345.0216771738363, 367.76265982270644, 343.90269183007706, 342.9217869851285, 376.0152721137357]",no_action,100.0
"[376.0152721137357, 346.8086751929911, 335.19282621138376, 352.72273851508214, 352.02254066088705, 352.02254066088705, 374.5581656933391]",no_action,0.0
"[374.5581656933391, 348.7969548983426, 353.96750840943633, 355.37189015881785, 355.37189015881785, 367.96782585321273, 348.1926862968816]",no_action,100.0
"[348.1926862968816, 357.04940927037546, 343.4139883618555, 311.5902741722774, 381.0429751329735, 342.67005568242746, 352.31062059506354]",no_action,500.0
"[352.31062059506354, 370.2048519539123, 370.2048519539123, 356.86027762085297, 361.32164123432455, 358.76314017993735, 360.4046656299787]",no_action,0.0
"[360.4046656299787, 352.1731501976957, 357.963404783553, 369.31754342237497, 347.49094753105794, 348.2476382441756, 330.13312535374797]",no_action,100.0
"[330.13312535374797, 367.34847238732436, 358.1177333595858, 359.01779007334164, 354.8219720118184, 362.93511864523674, 351.19094232465795]",no_action,0.0
"[351.19094232465795, 369.6902119327326, 370.65496479359155, 350.6162159481778, 366.74408914839665, 346.2987112546805, 371.5570156450898]",no_action,0.0
"[371.5570156450898, 327.32628895375626, 318.8984611312922, 344.39231638670884, 338.0562560873258, 380.72709887434365, 364.4631288895284]",no_action,100.0
"[364.4631288895284, 358.7346340480444, 356.2281462069569, 356.2281462069569, 354.8985406134357, 327.9449916888761, 355.11712898723476]",no_action,0.0
"[355.11712898723476, 361.32313399135455, 358.5825430962338, 358.5825430962338, 336.9518956344459, 338.72911737119824, 371.08833889951916]",no_action,0.0
"[371.08833889951916, 359.63529156646524, 365.48229863780256, 365.48229863780256, 362.1448520577106, 290.6060145801465, 294.7737469682183]",no_action,2800.0
"[294.7737469682183, 299.68940787069624, 331.8114131573998, 369.8997236365458, 357.0795460253881, 353.30148167803407, 363.73127491263995]",no_action,2500.0
"[363.73127491263995, 351.98848421606675, 331.3053973590267, 370.6323508899477, 346.19653784238557, 348.337518473669, 360.42639552667816]",no_action,100.0
"[360.42639552667816, 358.35942291597144, 358.35942291597144, 352.06329717544776, 320.33905012739257, 373.70306337295244, 348.7379462909917]",no_action,0.0
"[348.7379462909917, 363.74875133584027, 359.11099432580875, 343.7481688693765, 375.1789531065004, 357.2663083360998, 354.75735808700927]",no_action,0.0
"[354.75735808700927, 379.10869014312965, 351.641188431669, 356.4619656253414, 356.4619656253414, 356.2992723730526, 352.8792298038706]",no_action,0.0
"[352.8792298038706, 364.41605935183446, 348.483929081033, 367.67299133466395, 355.84545125203107, 355.84545125203107, 355.84545125203107]",no_action,0.0
"[355.84545125203107, 316.7800297758916, 371.5275074897875, 311.6805831627909, 380.9921217084652, 355.14622609136825, 372.1817049374329]",no_action,400.0
"[372.1817049374329, 366.275907478622, 361.4274895547203, 358.8710842456381, 353.1610737390941, 364.99355406048613, 365.12839802971627]",no_action,0.0
"[365.12839802971627, 359.3616879399819, 347.8542437480143, 334.59262134278015, 368.7424144703846, 361.32953256989094, 357.59065944434894]",no_action,0.0
"[357.59065944434894, 362.3706139883582, 362.94072177674974, 342.91350368593487, 370.99699812365486, 329.4822412009966, 346.833929952976]",no_action,0.0
"[346.833929952976, 352.0429535891696, 360.3676713490572, 373.6818014738196, 359.5231143215699, 377.1595518466916, 365.14828308626653]",no_action,0.0
"[365.14828308626653, 359.2481847938457, 353.7715664278599, 369.1651740480131, 356.313425290658, 356.8039420087249, 372.9058987845191]",no_action,0.0
"[372.9058987845191, 356.34499575176784, 356.1097406849632, 362.22515052443947, 351.4264806355882, 363.52602846591185, 322.08057174011344]",no_action,0.0
"[322.08057174011344, 353.4622439121703, 341.9427840479119, 360.75846605156164, 365.0931017674366, 373.2555401328151, 374.4740468082352]",no_action,0.0
"[374.4740468082352, 363.36568113572065, 344.2828500891894, 371.40856334165244, 336.60647253300385, 336.60647253300385, 352.5849585914984]",no_action,100.0
"[352.5849585914984, 341.5257185494699, 357.64414004447906, 362.63659994274053, 364.74394811092793, 363.06472062388036, 361.3539373173086]",no_action,0.0
"[361.3539373173086, 368.92050955798965, 350.99643067088607, 350.99643067088607, 359.7910296243171, 334.4834971726434, 341.59836253497144]",no_action,0.0
"[341.59836253497144, 371.3726536559589, 370.58928291271184, 363.39367457453807, 326.72420278499357, 376.67911861121735, 337.07317120093154]",no_action,0.0
"[337.07317120093154, 350.0449879056442, 363.0502689519521, 363.4725179391919, 356.3812077067655, 356.3812077067655, 339.8366200348572]",no_action,0.0
"[339.8366200348572, 376.2658436990043, 374.0205112429686, 373.1732912332287, 343.6424050686002, 369.8851698514976, 344.8383968832215]",no_action,0.0
"[344.8383968832215, 345.5765377510912, 380.96468728499184, 314.11136823709785, 362.64666387209695, 360.1645334306523, 358.29050584363233]",no_action,300.0
"[358.29050584363233, 361.3709325687946, 370.9904591419244, 339.1741076778423, 339.1741076778423, 355.78834243209246, 359.5902017296273]",no_action,0.0
"[359.5902017296273, 369.86796914040787, 349.86609515957514, 338.5212377827889, 389.06795074820025, 352.01757045952587, 344.20506431643753]",no_action,300.0
"[344.20506431643753, 349.2859962412233, 356.11419935926756, 353.8813241886064, 370.3907776848883, 367.17154668577075, 367.17154668577075]",no_action,0.0
"[367.17154668577075, 367.17154668577075, 360.88458200993637, 366.3684615570143, 355.71870688412565, 353.1866035011663, 361.62516831633934]",no_action,0.0
"[361.62516831633934, 339.4661250843674, 338.3146071692914, 341.5736231350799, 346.91358331235307, 371.27898929082426, 371.1400461902287]",no_action,0.0
"[371.1400461902287, 346.03589208661026, 327.2618757895116, 370.3598496011289, 361.86046949774703, 352.7836927894174, 344.2890477417125]",no_action,0.0
"[344.2890477417125, 305.0887561383754, 329.0034048217673, 324.2559243716289, 358.2314573059591, 352.3981502581518, 357.92653860829694]",no_action,1000.0
"[357.92653860829694, 351.8218003514162, 365.28200453187173, 365.28200453187173, 361.82093431789906, 351.2323683924482, 366.81759629468166]",no_action,0.0
"[366.81759629468166, 341.2503239762257, 361.4075201405094, 358.8357134115983, 365.45056270658665, 349.1260405228824, 352.2610721419743]",no_action,100.0
"[352.2610721419743, 340.7250559613601, 358.41159636466983, 347.37246042632324, 348.39638423550844, 350.0811104255516, 375.894675896167]",no_action,100.0
"[375.894675896167, 337.75246788647087, 337.75246788647087, 328.4227878940845, 360.24732604473473, 360.24732604473473, 338.994563639959]",no_action,0.0
"[338.994563639959, 363.8252164588877, 356.3872434461835, 359.4453864305021, 360.0976307962927, 374.9827289004314, 319.66227583640114]",no_action,0.0
"[319.66227583640114, 337.5882644963902, 325.6320529639711, 375.5654481386288, 363.72757138074144, 366.60253158775777, 348.04445977139676]",no_action,100.0
"[348.04445977139676, 348.04445977139676, 351.91350333072484, 365.70018371610416, 359.10230749629596, 359.10230749629596, 350.00565546564053]",no_action,0.0
"[350.00565546564053, 369.33373960513893, 364.8975078348705, 365.71960649521446, 349.8679111803415, 364.9608751052136, 367.80672776448023]",no_action,0.0
"[367.80672776448023, 349.02308012608313, 360.5613114992839, 323.93539196062886, 373.037965674796, 335.6763411795328, 349.08566617149313]",no_action,0.0
"[349.08566617149313, 365.2582246601063, 365.2582246601063, 355.98703771241617, 353.55309250724974, 353.55309250724974, 353.55309250724974]",no_action,0.0
"[353.55309250724974, 353.55309250724974, 344.131758359799, 354.0883309738253, 349.0365940168744, 354.1442013410918, 338.27229060385434]",no_action,0.0
"[338.27229060385434, 377.96506117206866, 289.41856278462336, 383.45821154490983, 368.25701380802207, 366.7029021507962, 358.5849880508467]",no_action,900.0
"[358.5849880508467, 365.4575968169737, 365.4575968169737, 379.2316560510669, 346.1877429929189, 331.49125940226344, 362.32375416731117]",no_action,100.0
"[362.32375416731117, 365.75972537925713, 354.49382410493155, 350.12523593998543, 376.31355318152487, 345.8249608943063, 374.87347267142025]",no_action,0.0
"[374.87347267142025, 347.3732046150823, 348.2337481165622, 374.5372066480528, 360.19943863291724, 360.19943863291724, 340.41127867644695]",no_action,0.0
"[340.41127867644695, 360.30680522986813, 362.73528470466164, 359.0529163548991, 360.51503138891445, 364.26185255111176, 373.0139917306046]",no_action,0.0
"[373.0139917306046, 293.8968562265024, 317.98906113628675, 376.0287370083852, 323.9972791724908, 379.1277072148636, 330.51084508621403]",no_action,2600.0
"[330.51084508621403, 304.63590925190334, 263.2514320488556, 263.2514320488556, 359.5701131917113, 344.34281046600233, 376.4570251855367]",change_operation,5000.0
"[376.4570251855367, 336.3538754540241, 339.32286292754867, 342.6310482399852, 376.0872988959361, 383.13799163405963, 383.13799163405963]",no_action,0.0
"[383.13799163405963, 371.27369931771926, 355.8627739658793, 365.8508147199351, 364.48777239273653, 369.13892767435, 348.446094182167]",no_action,0.0
"[348.446094182167, 355.2058328388474, 348.25536164632115, 350.35164646766265, 337.73675615799533, 348.86782252309905, 366.5454742381266]",no_action,0.0
"[366.5454742381266, 329.4907291532108, 319.34545536913737, 343.15648962227345, 354.13201162084766, 361.251550534266, 359.5647191683237]",no_action,400.0
