σY,exp_action,expected_cost
"[392.80229547111986, 418.4909688998507, 418.4909688998507, 428.6688173895713, 428.6688173895713, 354.3931109726685, 374.92562619558936]",no_action,0.0
"[374.92562619558936, 344.88456691376456, 376.6363855169132, 292.18710312926515, 337.6441909992447, 342.7149564667259, 329.7803049597462]",no_action,200.0
"[329.7803049597462, 340.14197397376273, 345.78890469716265, 347.2301748269036, 348.3233846110843, 359.6164946918524, 336.2981557341737]",no_action,100.0
"[336.2981557341737, 356.4253529279788, 375.18607099412907, 332.0982234083243, 365.90672486482055, 359.20126625863355, 372.2276731371612]",no_action,0.0
"[372.2276731371612, 349.576871929425, 339.47318529672623, 348.91910930816243, 384.2155106405382, 390.25102905643485, 379.6476488427507]",no_action,0.0
"[379.6476488427507, 306.73899552934375, 305.0368149193827, 316.56926934902964, 301.1267942424994, 319.0245733991726, 314.72370179519834]",increase_resistance,3600.0
"[314.72370179519834, 317.2450413483375, 317.2450413483375, 324.63305302775694, 346.13072605768275, 338.93064655246087, 304.33543029600617]",no_action,2100.0
"[304.33543029600617, 340.69647066357123, 335.8790151045762, 323.01616076439154, 317.4754098494018, 324.1654747627467, 329.6893382198438]",no_action,2200.0
"[329.6893382198438, 313.29185302909775, 362.4838046708387, 298.47227211874144, 381.04934735305176, 341.0179469760437, 349.0206330897974]",no_action,1300.0
"[349.0206330897974, 344.2245479870017, 346.09881434340826, 313.7427046372595, 375.244611295002, 402.8527432470042, 384.2090582465053]",no_action,0.0
"[384.2090582465053, 384.2090582465053, 370.37665121395565, 339.33711554425275, 315.79487998254376, 336.88880794452666, 284.169405147692]",no_action,800.0
"[284.169405147692, 363.5810768863556, 371.3695010970016, 377.73100063122814, 355.71447713809846, 395.204875210211, 347.1497669251574]",no_action,0.0
"[347.1497669251574, 328.0040631942234, 363.7393666473306, 360.8315856475701, 357.0733763346647, 362.39519752985717, 362.39519752985717]",no_action,0.0
"[362.39519752985717, 359.70866640739234, 364.4948786210052, 364.4948786210052, 364.4948786210052, 375.92031323799443, 356.57600908974473]",no_action,0.0
"[356.57600908974473, 351.0794775359861, 338.3702846571546, 283.6747747605559, 349.4229478485488, 309.2728734308616, 374.4998583853698]",no_action,800.0
"[374.4998583853698, 384.9165671912934, 393.2627828997926, 375.29127001812867, 367.73244018301557, 410.2057611435926, 410.2057611435926]",no_action,0.0
"[410.2057611435926, 402.0236930543258, 402.0236930543258, 402.0236930543258, 393.9682172898329, 409.26247833863374, 406.24578683716544]",no_action,0.0
"[406.24578683716544, 406.24578683716544, 406.24578683716544, 361.9735100216616, 391.87229466490055, 391.87229466490055, 391.87229466490055]",no_action,0.0
"[391.87229466490055, 385.9835047232585, 406.97552036860156, 398.3936941045053, 385.9075199668123, 401.22841456274955, 391.84295390000364]",no_action,0.0
"[391.84295390000364, 365.4532519674197, 381.946017121722, 309.71214231792106, 316.27231891399254, 309.17861498357, 317.81485764140893]",no_action,1500.0
"[317.81485764140893, 298.8255113764019, 276.74388556753183, 261.8619695641376, 356.13110908518985, 301.01202529691216, 411.5824055304595]",change_operation,5100.0
"[411.5824055304595, 434.6590588808938, 420.4283303653536, 402.54865740282906, 385.3284202537399, 385.53088576737554, 393.36806038128907]",no_action,0.0
"[393.36806038128907, 446.39827395760113, 319.72105168781627, 401.342302876622, 416.7745167217347, 380.11811442496975, 411.45786313899674]",no_action,0.0
"[411.45786313899674, 422.1529670432851, 428.3536119170895, 430.6978277452277, 425.49137971740896, 455.5891940473098, 473.43256743791204]",no_action,0.0
"[473.43256743791204, 475.2923761511279, 361.67279439172796, 371.1416272663368, 356.650404330387, 354.5766809134499, 358.26419298136733]",no_action,400.0
"[358.26419298136733, 358.26419298136733, 372.3038733479304, 372.6928332521579, 372.6928332521579, 372.46851491753625, 372.46851491753625]",no_action,0.0
"[372.46851491753625, 372.46851491753625, 372.46851491753625, 362.7537192911373, 362.7537192911373, 362.7537192911373, 365.8940904424978]",no_action,0.0
"[365.8940904424978, 371.1781235615783, 371.1781235615783, 371.1781235615783, 371.1781235615783, 361.5772663078036, 361.5772663078036]",no_action,0.0
"[361.5772663078036, 361.5772663078036, 361.5772663078036, 361.5772663078036, 361.5772663078036, 361.5772663078036, 361.5772663078036]",no_action,0.0
"[361.5772663078036, 361.5772663078036, 361.5772663078036, 361.5772663078036, 361.5772663078036, 361.5772663078036, 361.5772663078036]",no_action,0.0
"[361.5772663078036, 361.5772663078036, 361.5772663078036, 361.5772663078036, 361.5772663078036, 376.9975175043763, 376.4116715482253]",no_action,0.0
"[376.4116715482253, 376.4116715482253, 376.4116715482253, 376.4116715482253, 376.4116715482253, 376.4116715482253, 376.4116715482253]",no_action,0.0
"[376.4116715482253, 376.4116715482253, 376.4116715482253, 376.4116715482253, 376.4116715482253, 376.4116715482253, 376.4116715482253]",no_action,0.0
"[376.4116715482253, 376.4116715482253, 376.4116715482253, 376.4116715482253, 373.404669111978, 371.6279313526855, 359.08412827679825]",no_action,0.0
"[359.08412827679825, 359.08412827679825, 382.46959096534243, 382.46959096534243, 382.46959096534243, 382.46959096534243, 382.46959096534243]",no_action,0.0
"[382.46959096534243, 382.46959096534243, 382.46959096534243, 382.46959096534243, 382.46959096534243, 382.46959096534243, 382.46959096534243]",no_action,0.0
"[382.46959096534243, 382.46959096534243, 382.46959096534243, 382.46959096534243, 382.46959096534243, 382.46959096534243, 382.46959096534243]",no_action,0.0
"[382.46959096534243, 386.92119444771185, 396.49103928073487, 397.3163836126515, 414.93611004755155, 393.09220390152507, 397.47984392842477]",no_action,0.0
"[397.47984392842477, 397.47984392842477, 387.7225552708144, 391.2081742669847, 377.74416070114603, 369.70421482669167, 356.81209326111167]",no_action,0.0
"[356.81209326111167, 356.81209326111167, 361.654874469598, 371.6023450316236, 371.6023450316236, 353.97235560118224, 353.97235560118224]",no_action,0.0
"[353.97235560118224, 353.97235560118224, 353.97235560118224, 344.19696625421324, 344.19696625421324, 344.19696625421324, 341.85874754019136]",no_action,0.0
"[341.85874754019136, 337.80634612993117, 352.67738426691886, 352.67738426691886, 352.67738426691886, 349.0196691605233, 363.56733860300216]",no_action,0.0
"[363.56733860300216, 363.56733860300216, 381.9960526654661, 357.3579007781866, 379.6202494105992, 379.0153742652795, 399.80243455190936]",no_action,0.0
"[399.80243455190936, 373.49186986186265, 383.4300004612194, 359.46137983736065, 358.56266228520167, 405.7789624549323, 401.02745341053696]",no_action,0.0
"[401.02745341053696, 409.17295654908077, 343.1811823733392, 306.60277943035163, 318.6827014099932, 370.50745549926927, 405.9304278115508]",no_action,100.0
"[405.9304278115508, 390.10754970868743, 424.6552492694274, 418.05060266408225, 438.24044810702725, 427.55252619639555, 357.3723660290499]",no_action,0.0
"[357.3723660290499, 379.43493941383934, 382.40556724608865, 321.85372671582576, 343.30904725064346, 330.34481899040844, 345.5878002459132]",no_action,200.0
"[345.5878002459132, 308.8688252597271, 351.7968248037565, 324.39160493085296, 316.19748275433335, 332.1966337705638, 337.5684494353645]",no_action,1000.0
"[337.5684494353645, 357.10264927842076, 300.43448954506965, 396.55980689726454, 411.21653029844634, 384.5593663670304, 415.88767644590064]",no_action,100.0
"[415.88767644590064, 372.3017716828068, 407.7102199948945, 414.32465044082295, 418.3378890432884, 372.13271600585193, 404.6796343436301]",no_action,0.0
"[404.6796343436301, 369.1010780956354, 383.30496196992164, 373.51557209007996, 379.92242161348923, 382.57740499579285, 356.26363964674306]",no_action,0.0
"[356.26363964674306, 338.08949921425204, 340.70550921125823, 340.70550921125823, 359.1461212328708, 360.38500237524727, 351.18505957302295]",no_action,0.0
"[351.18505957302295, 409.18504249726215, 349.4441526894237, 398.8372102503805, 401.8563074888806, 385.3894225878084, 388.81185257724513]",no_action,0.0
"[388.81185257724513, 411.39463828055847, 389.14243753930896, 389.2350497019517, 327.627168334538, 317.0041068384548, 346.6085168864602]",no_action,0.0
"[346.6085168864602, 326.5265445684633, 335.0611492584425, 365.52030550795314, 365.52030550795314, 365.52030550795314, 365.52030550795314]",no_action,0.0
"[365.52030550795314, 365.52030550795314, 365.52030550795314, 365.52030550795314, 365.52030550795314, 365.52030550795314, 366.2009045577989]",no_action,0.0
"[366.2009045577989, 369.6894252847745, 369.6894252847745, 369.6894252847745, 369.6894252847745, 369.6894252847745, 369.6894252847745]",no_action,0.0
"[369.6894252847745, 344.1686809244573, 349.5921482440963, 344.0164089038765, 284.6358526839936, 291.6486702490485, 344.57955005113314]",no_action,1800.0
"[344.57955005113314, 335.4588092050234, 347.84396624455235, 376.40604029783816, 398.0704346920847, 336.51352548111294, 424.09263963454487]",no_action,100.0
"[424.09263963454487, 421.8823244790884, 378.5342670015306, 326.27473436318525, 326.6939373460442, 326.34453436225664, 331.80479863839946]",no_action,300.0
"[331.80479863839946, 336.5214784680847, 322.686135682993, 304.02154392350195, 317.51932695225196, 298.085373832712, 298.085373832712]",increase_resistance,3300.0
"[298.085373832712, 295.27540388989195, 295.27540388989195, 295.27540388989195, 308.99940257028527, 303.70583619149164, 303.70583619149164]",change_operation,5000.0
"[303.70583619149164, 296.0688660740689, 314.22728897880853, 306.68613282059596, 304.5977033029093, 304.5977033029093, 316.59701327571764]",increase_resistance,3200.0
"[316.59701327571764, 316.59701327571764, 327.5009200719867, 327.5009200719867, 327.5009200719867, 327.5009200719867, 327.5009200719867]",no_action,1200.0
"[327.5009200719867, 327.5009200719867, 327.5009200719867, 327.5009200719867, 327.6362395239136, 327.6362395239136, 327.6362395239136]",no_action,600.0
"[327.6362395239136, 315.79588312307874, 325.01139358724845, 321.98539903510846, 321.98539903510846, 304.7227614621382, 303.7261694496415]",increase_resistance,3100.0
"[303.7261694496415, 303.7261694496415, 311.19076102606584, 311.19076102606584, 311.19076102606584, 311.19076102606584, 311.19076102606584]",increase_resistance,3700.0
"[311.19076102606584, 311.19076102606584, 307.47938163450965, 308.6067106319591, 293.09752364111756, 324.3695230621775, 268.88327259040403]",change_operation,5000.0
"[268.88327259040403, 380.82850525082347, 323.15447543847404, 338.24078386935133, 384.25950238578116, 313.959960924395, 313.50448988228396]",increase_resistance,3200.0
"[313.50448988228396, 282.8175130675082, 323.16574096527404, 324.8284993971437, 342.12536136503064, 342.12536136503064, 348.16276854953225]",no_action,3000.0
"[348.16276854953225, 336.8893813384202, 336.8893813384202, 338.72390768857554, 342.77407530806175, 341.4788807773765, 328.067053887518]",no_action,200.0
"[328.067053887518, 328.067053887518, 328.067053887518, 348.0373280562159, 324.9176058964718, 324.9176058964718, 315.5458997470454]",no_action,1100.0
"[315.5458997470454, 319.70535613515256, 319.70535613515256, 319.70535613515256, 375.7820452631673, 378.89578978080567, 382.8397226452302]",no_action,400.0
"[382.8397226452302, 386.7661591898357, 402.74397872914824, 401.4513328582945, 383.4141387724747, 411.03349914553496, 393.7874608383442]",no_action,0.0
"[393.7874608383442, 368.6114366316149, 349.54714793281187, 354.34112021315747, 362.29124125938074, 353.74796652729066, 332.66423905628415]",no_action,0.0
"[332.66423905628415, 335.0711375308054, 346.1162680435264, 298.01438673667053, 293.1129435136117, 301.4321905213042, 348.337244544228]",increase_resistance,3100.0
"[348.337244544228, 353.73234379648767, 332.38620626114493, 349.8630042157488, 331.6979325349871, 343.21765933927196, 353.5489365306382]",no_action,0.0
"[353.5489365306382, 349.59255085668184, 342.5473532218386, 365.7232633262365, 355.3216500339954, 338.429872685241, 390.70490860789664]",no_action,0.0
"[390.70490860789664, 413.64841530164904, 436.6601270783836, 415.1739027353347, 406.78888507102914, 440.86891962348545, 422.1497862497433]",no_action,0.0
"[422.1497862497433, 392.134586021868, 401.54552176602436, 421.9555243504838, 403.0659889031706, 408.8410249572645, 408.42464257326094]",no_action,0.0
"[408.42464257326094, 408.67807053710953, 396.75600729060824, 413.68962626039024, 413.68962626039024, 420.14592270579885, 399.60865570465427]",no_action,0.0
"[399.60865570465427, 373.0508193115414, 331.8325525365936, 320.3885980960463, 299.3979689863442, 284.5332872005874, 316.2065207657217]",increase_resistance,3200.0
"[316.2065207657217, 316.2065207657217, 316.2065207657217, 316.2065207657217, 328.36026587255776, 328.36026587255776, 328.36026587255776]",no_action,2000.0
"[328.36026587255776, 328.36026587255776, 328.36026587255776, 331.56720849330867, 331.56720849330867, 331.56720849330867, 331.56720849330867]",no_action,700.0
"[331.56720849330867, 336.2083984333307, 336.2083984333307, 336.2083984333307, 319.4347487087086, 319.4347487087086, 319.4347487087086]",no_action,1000.0
"[319.4347487087086, 340.0545567078142, 324.3794834443357, 321.70108740507686, 292.1790101835177, 343.9967226692289, 323.23223275774467]",no_action,2400.0
"[323.23223275774467, 300.9683575158591, 334.0800283408793, 343.4986347639252, 391.6327622772376, 350.3065818716805, 355.7591906599083]",no_action,300.0
"[355.7591906599083, 338.08689128017966, 350.7854124500622, 342.02307205582207, 342.02307205582207, 342.02307205582207, 359.47630302870795]",no_action,0.0
"[359.47630302870795, 356.88912396317795, 320.95670206797615, 317.99808648733506, 311.143865289391, 331.3309475279554, 318.7969837325364]",no_action,1700.0
"[318.7969837325364, 327.7773511709065, 377.37536245143485, 374.98006246601693, 357.5472404000948, 307.88401333444176, 348.95256820890506]",no_action,400.0
"[348.95256820890506, 332.13810607091654, 322.3279938296364, 315.0782011462576, 353.0593194526781, 331.06317473299987, 348.6897182076226]",no_action,600.0
"[348.6897182076226, 299.4529956452777, 353.3785200947046, 377.99717678454635, 366.03417298201174, 360.6303117483809, 370.04486123916854]",no_action,0.0
"[370.04486123916854, 369.65622802566384, 367.94424697808563, 367.94424697808563, 367.94424697808563, 367.94424697808563, 360.3531973746748]",no_action,0.0
"[360.3531973746748, 360.3531973746748, 360.3531973746748, 360.3531973746748, 360.3531973746748, 362.3991641450298, 368.38115043265947]",no_action,0.0
"[368.38115043265947, 366.4255732800946, 347.45730724498765, 356.9544300989059, 374.36124418687376, 373.86343597744957, 342.10269343264133]",no_action,0.0
"[342.10269343264133, 299.2863764454988, 312.03938480096485, 417.21110390064825, 352.19201888476243, 364.8196884827466, 364.8196884827466]",no_action,700.0
"[364.8196884827466, 388.4226683374634, 401.08430514648245, 401.08430514648245, 402.1866661555316, 249.98580674848327, 281.9173563457606]",increase_resistance,3200.0
"[281.9173563457606, 271.88775460780096, 314.0907003804223, 315.67398312339134, 330.4120422506041, 332.7261567466846, 324.1430492363289]",increase_resistance,3700.0
"[324.1430492363289, 305.9010561914584, 305.9010561914584, 278.878935759095, 285.4325884039925, 291.4626927103394, 283.59093687568617]",change_operation,5200.0
"[283.59093687568617, 306.57835984953493, 346.3031022048998, 335.17586255988635, 327.2815915014847, 326.62632471012097, 321.27289158299635]",increase_resistance,3100.0
"[321.27289158299635, 351.9733213908562, 321.711219165926, 378.5575292687192, 376.2686677976968, 393.92556944752204, 427.7335148645171]",no_action,0.0
"[427.7335148645171, 425.4459066117085, 358.015812745457, 358.015812745457, 409.21181781551036, 411.89095741614716, 425.02246817801876]",no_action,0.0
"[425.02246817801876, 425.02246817801876, 437.42891245102993, 440.42116819795405, 414.05465044336887, 412.63276632569307, 422.5963855456041]",no_action,0.0
"[422.5963855456041, 427.44941720780656, 377.31435877340937, 373.46534494240825, 360.7325057753082, 366.5374120627636, 299.44093169662824]",no_action,300.0
"[299.44093169662824, 278.00560146774114, 295.42181902891474, 324.0210024666721, 335.7876759673378, 303.86275569523934, 318.7063054852953]",increase_resistance,4200.0
"[318.7063054852953, 311.7614139472491, 317.5194380612896, 392.6721948590899, 399.3863545006488, 376.9285733997285, 376.9285733997285]",no_action,200.0
"[376.9285733997285, 376.9285733997285, 358.47426976964897, 350.55325582402986, 336.5723052741973, 352.61020032965075, 310.3726054865761]",no_action,0.0
"[310.3726054865761, 357.49652099856416, 346.9784321700729, 335.8049095244323, 370.6015508072401, 376.8632771875781, 379.23440917875416]",no_action,0.0
"[379.23440917875416, 379.23440917875416, 379.23440917875416, 362.5054065444281, 370.047804185519, 370.047804185519, 352.67898614005384]",no_action,0.0
"[352.67898614005384, 351.9310439017354, 376.5283364884684, 376.5283364884684, 375.1238574336836, 375.1238574336836, 382.7470388892437]",no_action,0.0
"[382.7470388892437, 383.94953338102493, 382.14029144741767, 375.6436297074624, 356.99830005203745, 362.17191629105946, 389.1393372677873]",no_action,0.0
"[389.1393372677873, 334.10618261543823, 310.0750129138668, 366.42199882810695, 367.36881372887035, 319.78877555944905, 387.85203637437246]",no_action,100.0
"[387.85203637437246, 330.8301102882891, 327.16056478302716, 333.80191872193234, 422.189110816493, 385.55932853632896, 318.0505031543773]",no_action,0.0
"[318.0505031543773, 315.51480605747224, 387.09811706581746, 386.2725246670154, 386.2725246670154, 386.2725246670154, 367.63639538697424]",no_action,100.0
"[367.63639538697424, 377.838753174446, 275.8060534249859, 284.83978329939913, 298.15052551050195, 292.7164298897212, 311.9278391511209]",increase_resistance,4700.0
"[311.9278391511209, 308.6962508218531, 338.8583904130044, 328.96025122643215, 317.774716601314, 317.774716601314, 326.6669880569462]",increase_resistance,3000.0
"[326.6669880569462, 326.42818483215507, 308.05517322539555, 322.2728748917617, 303.60707365687347, 367.9048711275361, 371.30866972044043]",no_action,1700.0
"[371.30866972044043, 376.8462108012958, 345.354961656563, 292.28252854779475, 358.22551831037964, 364.03111683492756, 369.15164733176397]",no_action,300.0
"[369.15164733176397, 379.1180119621445, 415.7677820350387, 408.1420273631822, 418.16129107271564, 402.4288260955081, 428.33212568202424]",no_action,0.0
"[428.33212568202424, 421.0311855913331, 421.0311855913331, 398.6956381712306, 401.9243918109361, 425.841912732493, 418.5262440179377]",no_action,0.0
"[418.5262440179377, 376.7391128234417, 407.40671296273115, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605]",no_action,0.0
"[414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605]",no_action,0.0
"[414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605]",no_action,0.0
"[414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605]",no_action,0.0
"[414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605]",no_action,0.0
"[414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605, 414.36991537991605]",no_action,0.0
"[414.36991537991605, 414.36991537991605, 397.09326617415263, 397.09326617415263, 397.09326617415263, 397.09326617415263, 397.09326617415263]",no_action,0.0
"[397.09326617415263, 397.09326617415263, 397.09326617415263, 397.09326617415263, 397.09326617415263, 397.09326617415263, 391.94160958270066]",no_action,0.0
"[391.94160958270066, 391.94160958270066, 399.9704052378009, 396.38108603687664, 354.03393567000626, 361.0719248175682, 337.4354346713267]",no_action,0.0
"[337.4354346713267, 316.1606053615633, 298.7236074846542, 333.3913386863515, 322.710108753757, 289.14839361646546, 318.87851200231785]",increase_resistance,3200.0
"[318.87851200231785, 314.6863289985247, 291.42096632098577, 280.2874039384295, 320.5231100815736, 320.5231100815736, 305.62645352859863]",increase_resistance,3700.0
"[305.62645352859863, 332.7844758567182, 353.618329841, 369.45932005352535, 393.4951195501066, 387.24950374916455, 401.1736048954976]",no_action,0.0
"[401.1736048954976, 366.194984511811, 380.17484049830574, 327.26236154882884, 278.14229423616405, 421.87966777780673, 405.77741999206387]",no_action,400.0
"[405.77741999206387, 349.6785979775665, 349.4664409273667, 334.1183751244892, 310.85828123145285, 326.94748231234735, 395.9882473029284]",no_action,300.0
"[395.9882473029284, 395.9882473029284, 395.9882473029284, 406.17978100809273, 387.29359101570105, 315.2629827387783, 316.79424673397693]",no_action,100.0
"[316.79424673397693, 337.5398143676039, 326.5035517164334, 311.18783589905934, 296.58311758483467, 321.946519155171, 300.22113135237464]",increase_resistance,3100.0
"[300.22113135237464, 364.58656350704115, 303.5977212858197, 317.37282145869597, 347.7156157784529, 361.10614714888305, 357.82499477444236]",no_action,1600.0
"[357.82499477444236, 359.8383555028576, 355.3813611678387, 361.24138298832224, 352.955821078363, 316.7632549474768, 329.256734513038]",no_action,300.0
"[329.256734513038, 340.19645710040714, 395.67170630315474, 352.3424594512493, 309.3295641222704, 353.0585439232356, 256.62629518507185]",increase_resistance,3000.0
"[256.62629518507185, 338.0286978196317, 269.0969603049466, 301.7300614311816, 312.02416791946484, 345.3436654228669, 377.0941025308963]",change_operation,5000.0
"[377.0941025308963, 374.0879175011804, 386.9409469342911, 386.9409469342911, 393.5006956496541, 393.5006956496541, 393.5006956496541]",no_action,0.0
"[393.5006956496541, 393.5006956496541, 393.5006956496541, 393.5006956496541, 393.5006956496541, 409.5463735450773, 415.2807053661976]",no_action,0.0
"[415.2807053661976, 415.2807053661976, 415.2807053661976, 405.9016464831764, 405.9016464831764, 405.9016464831764, 408.0057165064215]",no_action,0.0
"[408.0057165064215, 393.59878423970065, 364.5253592623835, 363.8047497780098, 375.20288802191317, 346.02499163783085, 306.42403256921637]",no_action,0.0
"[306.42403256921637, 293.1326768560595, 369.2899094515877, 353.9053049995203, 332.4080543132913, 290.24791853913877, 329.94148670768334]",increase_resistance,3000.0
"[329.94148670768334, 358.4112603423843, 365.0208109950503, 302.43281905617226, 365.77392702063463, 365.77392702063463, 353.3407267445899]",no_action,200.0
"[353.3407267445899, 308.85154030112886, 351.29607163572837, 354.06530394633046, 354.06530394633046, 358.96423309381277, 386.8689216068469]",no_action,0.0
"[386.8689216068469, 318.1112605281707, 305.8493243734927, 336.73277368131886, 330.5560774501839, 357.2437065283933, 341.01054094306977]",no_action,500.0
"[341.01054094306977, 369.9450731963463, 352.7633809370061, 315.010748677713, 307.66327977169357, 305.9973360108655, 295.29285386580017]",increase_resistance,3200.0
"[295.29285386580017, 293.4326578512035, 292.58924081447935, 312.0072050368722, 315.9248843442348, 334.5040179488974, 396.655563612479]",increase_resistance,3800.0
"[396.655563612479, 391.5869964970065, 380.73636405089167, 396.487498160208, 396.34883572304034, 385.6250037205697, 372.30647999750136]",no_action,0.0
"[372.30647999750136, 383.31629751565583, 417.8697826525517, 417.8697826525517, 414.8303805168198, 392.12633599898766, 362.302486244591]",no_action,0.0
"[362.302486244591, 427.2320797436281, 403.642386987773, 284.7399816871402, 377.6175091282147, 345.4765312333493, 353.5431881454891]",no_action,100.0
"[353.5431881454891, 356.91709904456894, 356.91709904456894, 356.91709904456894, 377.37090428050243, 376.7681932218013, 353.0740850486842]",no_action,0.0
"[353.0740850486842, 360.5835133991483, 370.620532681212, 359.15645993308954, 358.56692115803605, 349.03125663162615, 375.51672777836694]",no_action,0.0
"[375.51672777836694, 335.3661625704532, 387.74430441652953, 371.45035953766455, 375.75792449859836, 353.18117111981303, 361.8209454335245]",no_action,0.0
"[361.8209454335245, 364.7663674783574, 356.50249887034687, 373.85384006084206, 371.7607196717964, 316.6522823475037, 325.7760872736478]",no_action,0.0
"[325.7760872736478, 371.147587217859, 289.67445921539974, 295.70679826177104, 338.2726182676, 284.0141179845311, 319.6229565589429]",increase_resistance,3400.0
"[319.6229565589429, 336.04295143740006, 341.974238914612, 312.18871419660627, 318.4186043909031, 329.37114455650976, 317.79018541606985]",no_action,2600.0
"[317.79018541606985, 317.79018541606985, 315.4174728066993, 315.4174728066993, 313.72555053510615, 314.96446213779996, 325.3698915071355]",increase_resistance,3100.0
"[325.3698915071355, 317.78620364810314, 317.78620364810314, 317.78620364810314, 330.4574336299719, 313.277953947808, 338.5471501646074]",no_action,1400.0
"[338.5471501646074, 280.31720375108085, 287.10093732553923, 308.0521570489843, 340.83675582172793, 333.6099869273479, 347.321929861075]",increase_resistance,3100.0
"[347.321929861075, 321.68128687720406, 360.46443815536406, 329.43125712233206, 334.28527619643387, 336.08793594995865, 338.6318447064076]",no_action,200.0
"[338.6318447064076, 281.2914495243742, 271.3881278277215, 230.80731051708818, 366.38552824587725, 325.2336667380398, 266.9254852084203]",change_operation,5700.0
"[266.9254852084203, 313.141988555529, 289.7276458143019, 348.87891313988706, 395.44961964176184, 289.5806559378983, 341.8291890066189]",increase_resistance,4000.0
"[341.8291890066189, 363.5807304693493, 336.0106995250966, 365.418555012907, 361.73038234239095, 321.9404466291342, 328.83518818153277]",no_action,0.0
"[328.83518818153277, 354.74607844785106, 363.98683593037146, 385.0389255246906, 303.6418140455133, 293.3492812216879, 360.6397932121559]",no_action,1100.0
"[360.6397932121559, 324.1121227531749, 315.080745017152, 322.7333144368551, 322.7333144368551, 314.93968344063404, 341.73119398788344]",no_action,1100.0
"[341.73119398788344, 380.46650211707333, 374.81512780060245, 355.06853954217564, 388.36986942118494, 315.360321183168, 277.07144579436664]",no_action,900.0
"[277.07144579436664, 202.89828400896258, 281.6269988692489, 303.57288553399314, 361.0674857815422, 231.2495657675353, 218.57311077034643]",change_operation,22100.0
"[218.57311077034643, 260.210416694321, 263.93690912883153, 299.8095602194171, 312.69326280072875, 183.48619007658394, 236.1176461122101]",change_operation,52200.0
"[236.1176461122101, 257.94631707728433, 316.4943850710341, 260.14382267401083, 270.24762003431726, 342.99036021957374, 322.7078039943347]",change_operation,6800.0
"[322.7078039943347, 342.4567564764148, 344.82794011890746, 342.8150352751424, 317.27526908567273, 385.86296159585567, 379.3087570012157]",no_action,300.0
"[379.3087570012157, 390.35543005097117, 374.3174835689423, 429.3371411504952, 418.0740231831237, 418.0740231831237, 405.5193069212454]",no_action,0.0
"[405.5193069212454, 365.32061984433085, 388.5846401175948, 389.21121999464134, 300.4784028777092, 302.1520516421718, 327.8679878292519]",no_action,400.0
"[327.8679878292519, 297.1878094633252, 286.1855960885, 416.4061118800593, 406.0437285627195, 397.4613984719661, 397.4613984719661]",no_action,3100.0
"[397.4613984719661, 416.13312993309887, 422.2081825884505, 412.6660927049982, 375.1823313497578, 368.2340261169968, 392.60274972850937]",no_action,0.0
"[392.60274972850937, 392.60274972850937, 395.18692780261796, 372.2819139218102, 381.1039462373838, 362.9219841470563, 352.9922222354263]",no_action,0.0
"[352.9922222354263, 359.1978733671998, 368.5459745253737, 355.0445632726166, 377.42084426333236, 368.61973240747, 382.5154756535155]",no_action,0.0
"[382.5154756535155, 313.15437393915914, 336.01409247428467, 383.91695528562553, 337.2883836886346, 332.3267231238043, 289.06196797627774]",no_action,1500.0
"[289.06196797627774, 356.1050083525372, 343.94030726249696, 336.26302298123613, 336.7903303411048, 382.68724925012197, 361.6998877826192]",no_action,200.0
"[361.6998877826192, 297.1105097981092, 277.58824206521706, 305.3710751600538, 297.3089565072462, 350.33436653075137, 281.4726980901797]",change_operation,5000.0
"[281.4726980901797, 299.6630535102318, 341.2533678658773, 304.82831957071494, 314.8523567775312, 334.5939414376234, 307.4603891917535]",increase_resistance,3600.0
"[307.4603891917535, 293.3895312317071, 302.437499729521, 292.5684922894118, 359.9808731905381, 323.71814517967016, 320.0279629167568]",increase_resistance,3900.0
"[320.0279629167568, 348.9657950259627, 338.8623951347899, 328.873572911035, 308.1613735651923, 339.359344525094, 303.48349482308134]",no_action,300.0
"[303.48349482308134, 306.5575425345053, 293.46388613005166, 366.555981739928, 411.1087899423037, 411.1087899423037, 411.1087899423037]",no_action,2800.0
"[411.1087899423037, 414.4809122022296, 414.4809122022296, 414.4809122022296, 414.4809122022296, 414.4809122022296, 373.30703799139053]",no_action,0.0
"[373.30703799139053, 363.6601206503219, 363.6601206503219, 372.1554510143819, 402.21983024549974, 402.21983024549974, 392.98605765218093]",no_action,0.0
"[392.98605765218093, 388.9190765619519, 335.9020605144655, 320.23412426172195, 320.23412426172195, 313.4380076303552, 310.4374216404471]",no_action,1300.0
"[310.4374216404471, 308.6942515138779, 326.5825795018848, 322.3513350656638, 316.77180852929655, 333.2156085955751, 318.0458442605879]",increase_resistance,3000.0
